Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Reunion,France,-21.1351,55.2471,43928,358,0,40
Saint Barthelemy,France,17.9,-62.8333,43928,6,0,1
St Martin,France,18.0708,-63.0501,43928,32,2,7
Martinique,France,14.6415,-61.0242,43928,152,4,50
,France,46.2276,2.2137,43928,78167,10328,19337
,Gabon,-0.8037,11.6094,43928,30,1,1
,Gambia,13.4432,-15.3101,43928,4,1,2
,Georgia,42.3154,43.3569,43928,196,3,46
,Germany,51,9,43928,107663,2016,36081
,Ghana,7.9465,-1.0232,43928,287,5,31
,Greece,39.0742,21.8243,43928,1832,81,269
,Guatemala,15.7835,-90.2308,43928,77,3,17
,Guinea,9.9456,-9.6966,43928,144,0,5
,Guyana,5,-58.75,43928,33,5,8
,Haiti,18.9712,-72.2852,43928,25,1,0
,Holy See,41.9029,12.4534,43928,7,0,0
,Honduras,15.2,-86.2419,43928,305,22,6
,Hungary,47.1625,19.5033,43928,817,47,71
,Iceland,64.9631,-19.0208,43928,1586,6,559
,India,21,78,43928,5311,150,421
,Indonesia,-0.7893,113.9213,43928,2738,221,204
,Iran,32,53,43928,62589,3872,27039
,Iraq,33,44,43928,1122,65,373
,Ireland,53.1424,-7.6921,43928,5709,210,25
,Israel,31,35,43928,9248,65,770
,Italy,43,12,43928,135586,17127,24392
,Jamaica,18.1096,-77.2975,43928,63,3,8
,Japan,36,138,43928,3906,92,592
,Jordan,31.24,36.51,43928,353,6,138
,Kazakhstan,48.0196,66.9237,43928,697,6,51
,Kenya,-0.0236,37.9062,43928,172,6,7
,South Korea,36,128,43928,10331,192,6694
,Kuwait,29.5,47.75,43928,743,1,105
,Kyrgyzstan,41.2044,74.7661,43928,228,4,33
,Latvia,56.8796,24.6032,43928,548,2,16
,Lebanon,33.8547,35.8623,43928,548,19,62
,Liberia,6.4281,-9.4295,43928,14,3,3
,Liechtenstein,47.14,9.55,43928,78,1,55
,Lithuania,55.1694,23.8813,43928,880,15,8
,Luxembourg,49.8153,6.1296,43928,2970,44,500
,Madagascar,-18.7669,46.8691,43928,88,0,7
,Malaysia,2.5,112.5,43928,3963,63,1321
,Maldives,3.2028,73.2207,43928,19,0,13
,Malta,35.9375,14.3754,43928,293,0,5
,Mauritania,21.0079,10.9408,43928,6,1,2
,Mauritius,-20.2,57.5,43928,268,7,8
,Mexico,23.6345,-102.5528,43928,2439,125,633
,Moldova,47.4116,28.3699,43928,1056,22,40
,Monaco,43.7333,7.4167,43928,79,1,4
,Mongolia,46.8625,103.8467,43928,15,0,4
,Montenegro,42.5,19.3,43928,241,2,4
,Morocco,31.7917,-7.0926,43928,1184,90,93
,Namibia,-22.9576,18.4904,43928,16,0,3
,Nepal,28.1667,84.25,43928,9,0,1
Aruba,Netherlands,12.5186,-70.0358,43928,74,0,14
Curacao,Netherlands,12.1696,-68.99,43928,13,1,7
Sint Maarten,Netherlands,18.0425,-63.0548,43928,40,6,1
,Netherlands,52.1326,5.2913,43928,19580,2101,250
,New Zealand,-40.9006,174.886,43928,1160,1,241
,Nicaragua,12.8654,-85.2072,43928,6,1,0
,Niger,17.6078,8.0817,43928,278,11,26
,Nigeria,9.082,8.6753,43928,254,6,44
,North Macedonia,41.6086,21.7453,43928,599,26,30
,Norway,60.472,8.4689,43928,6086,89,32
,Oman,21,57,43928,371,2,67
,Pakistan,30.3753,69.3451,43928,4035,57,429
,Panama,8.538,-80.7821,43928,2100,55,14
,Papua New Guinea,-6.315,143.9555,43928,2,0,0
,Paraguay,-23.4425,-58.4438,43928,115,5,15
,Peru,-9.19,-75.0152,43928,2954,107,1301
,Philippines,13,122,43928,3764,177,84
,Poland,51.9194,19.1451,43928,4848,129,191
,Portugal,39.3999,-8.2245,43928,12442,345,184
,Qatar,25.3548,51.1839,43928,2057,6,150
,Romania,45.9432,24.9668,43928,4417,197,460
,Russia,60,90,43928,7497,58,494
,Rwanda,-1.9403,29.8739,43928,105,0,7
,Saint Lucia,13.9094,-60.9789,43928,14,0,1
,Saint Vincent and the Grenadines,12.9843,-61.2872,43928,8,0,1
,San Marino,43.9424,12.4578,43928,279,34,40
,Saudi Arabia,24,45,43928,2795,41,615
,Senegal,14.4974,-14.4524,43928,237,2,105
,Serbia,44.0165,21.0059,43928,2447,61,0
,Seychelles,-4.6796,55.492,43928,11,0,0
,Singapore,1.2833,103.8333,43928,1481,6,377
,Slovakia,48.669,19.699,43928,581,2,13
,Slovenia,46.1512,14.9955,43928,1059,36,102
,Somalia,5.1521,46.1996,43928,8,0,1
,South Africa,-30.5595,22.9375,43928,1749,13,95
,Spain,40,-4,43928,141942,14045,43208
,Sri Lanka,7,81,43928,185,6,42
,Sudan,12.8628,30.2176,43928,14,2,2
,Suriname,3.9193,-56.0278,43928,10,1,0
,Sweden,63,16,43928,7693,591,205
,Switzerland,46.8182,8.2275,43928,22253,821,8704
,Taiwan*,23.7,121,43928,376,5,57
,Tanzania,-6.369,34.8888,43928,24,1,5
,Thailand,15,101,43928,2258,27,888
,Togo,8.6195,0.8248,43928,65,3,23
,Trinidad and Tobago,10.6918,-61.2225,43928,107,8,1
,Tunisia,34,9,43928,623,23,25
,Turkey,38.9637,35.2433,43928,34109,725,1582
,Uganda,1,32,43928,52,0,0
,Ukraine,48.3794,31.1656,43928,1462,45,28
,United Arab Emirates,24,54,43928,2359,12,186
Bermuda,United Kingdom,32.3078,-64.7505,43928,39,2,17
Cayman Islands,United Kingdom,19.3133,-81.2546,43928,45,1,6
Channel Islands,United Kingdom,49.3723,-2.3644,43928,335,7,34
Gibraltar,United Kingdom,36.1408,-5.3536,43928,113,0,60
Isle of Man,United Kingdom,54.2361,-4.5481,43928,150,1,73
Montserrat,United Kingdom,16.7425,-62.1874,43928,9,0,0
,United Kingdom,55.3781,-3.436,43928,55242,6159,135
,Uruguay,-32.5228,-55.7658,43928,424,7,150
,US,37.0902,-95.7129,43928,397121,12794,21763
,Uzbekistan,41.3775,64.5853,43928,520,2,30
,Venezuela,6.4238,-66.5897,43928,165,7,65
,Vietnam,16,108,43928,249,0,123
,Zambia,-15.4167,28.2833,43928,39,1,7
,Zimbabwe,-20,30,43928,11,2,0
Diamond Princess,Canada,0,0,43928,0,1,0
,Dominica,15.415,-61.371,43928,15,0,1
,Grenada,12.1165,-61.679,43928,12,0,0
,Mozambique,-18.665695,35.529562,43928,10,0,0
,Syria,34.802075,38.996815,43928,19,2,0
,Timor-Leste,-8.874217,125.727539,43928,1,0,0
,Belize,13.1939,-59.5432,43928,7,1,0
,Laos,19.85627,102.495496,43928,14,0,0
,Libya,26.3351,17.228331,43928,20,1,1
,West Bank and Gaza,31.9522,35.2332,43928,261,1,42
,Guinea-Bissau,11.8037,-15.1804,43928,33,0,0
,Mali,17.570692,-3.996166,43928,56,5,12
,Saint Kitts and Nevis,17.357822,-62.782998,43928,11,0,0
Northwest Territories,Canada,64.8255,-124.8457,43928,5,0,0
Yukon,Canada,64.2823,-135,43928,7,0,0
,Kosovo,42.602636,20.902977,43928,170,4,24
,Burma,21.9162,95.956,43928,22,1,0
Anguilla,United Kingdom,18.2206,-63.0686,43928,3,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,43928,3,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,43928,8,1,0
,MS Zaandam,0,0,43928,9,2,0
,Botswana,-22.3285,24.6849,43928,6,1,0
,Burundi,-3.3731,29.9189,43928,3,0,0
,Sierra Leone,8.460555,-11.779889,43928,6,0,0
,Malawi,-13.254308,34.301525,43928,8,1,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,43928,2,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,43928,1,0,0
,South Sudan,6.877,31.307,43928,2,0,0
,Western Sahara,24.2155,-12.8858,43928,4,0,0
,Sao Tome and Principe,0.18636,6.613081,43928,4,0,0
,Yemen,15.552727,48.516388,43928,0,0,0
,Afghanistan,33,65,43929,444,14,29
,Albania,41.1533,20.1683,43929,400,22,154
,Algeria,28.0339,1.6596,43929,1572,205,237
,Andorra,42.5063,1.5218,43929,564,23,52
,Angola,-11.2027,17.8739,43929,19,2,2
,Antigua and Barbuda,17.0608,-61.7964,43929,19,2,0
,Argentina,-38.4161,-63.6167,43929,1715,63,358
,Armenia,40.0691,45.0382,43929,881,9,114
Australian Capital Territory,Australia,-35.4735,149.0124,43929,99,2,40
New South Wales,Australia,-33.8688,151.2093,43929,2734,21,4
Northern Territory,Australia,-12.4634,130.8456,43929,28,0,2
Queensland,Australia,-28.0167,153.4,43929,943,4,173
South Australia,Australia,-34.9285,138.6007,43929,415,2,53
Tasmania,Australia,-41.4545,145.9707,43929,98,3,26
Victoria,Australia,-37.8136,144.9631,43929,1212,12,620
Western Australia,Australia,-31.9505,115.8605,43929,481,6,162
,Austria,47.5162,14.5501,43929,12942,273,4512
,Azerbaijan,40.1431,47.5769,43929,822,8,63
,Bahamas,25.0343,-77.3963,43929,40,7,5
,Bahrain,26.0275,50.55,43929,823,5,477
,Bangladesh,23.685,90.3563,43929,218,20,33
,Barbados,13.1939,-59.5432,43929,63,3,8
,Belarus,53.7098,27.9534,43929,1066,13,77
,Belgium,50.8333,4,43929,23403,2240,4681
,Benin,9.3077,2.3158,43929,26,1,5
,Bhutan,27.5142,90.4336,43929,5,0,2
,Bolivia,-16.2902,-63.5887,43929,210,15,2
,Bosnia and Herzegovina,43.9159,17.6791,43929,804,34,79
,Brazil,-14.235,-51.9253,43929,16170,819,127
,Brunei,4.5353,114.7277,43929,135,1,91
,Bulgaria,42.7339,25.4858,43929,593,24,42
,Burkina Faso,12.2383,-1.5616,43929,414,23,134
,Cabo Verde,16.5388,-23.0418,43929,7,1,1
,Cambodia,11.55,104.9167,43929,117,0,63
,Cameroon,3.848,11.5021,43929,730,10,0
Alberta,Canada,53.9333,-116.5765,43929,1373,26,0
British Columbia,Canada,49.2827,-123.1207,43929,1291,43,0
Grand Princess,Canada,37.6489,-122.6655,43929,13,0,0
Manitoba,Canada,53.7609,-98.8139,43929,217,3,0
New Brunswick,Canada,46.5653,-66.4619,43929,105,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,43929,228,1,0
Nova Scotia,Canada,44.682,-63.7443,43929,310,1,0
Ontario,Canada,51.2538,-85.3232,43929,5276,153,0
Prince Edward Island,Canada,46.5107,-63.4168,43929,25,1,0
Quebec,Canada,52.9399,-73.5491,43929,10031,175,0
Saskatchewan,Canada,52.9399,-106.4509,43929,260,3,0
,Central African Republic,6.6111,20.9394,43929,8,0,0
,Chad,15.4542,18.7322,43929,10,0,2
,Chile,-35.6751,-71.543,43929,5546,48,1115
Anhui,China,31.8257,117.2264,43929,990,6,984
Beijing,China,40.1824,116.4142,43929,588,8,455
Chongqing,China,30.0572,107.874,43929,579,6,570
Fujian,China,26.0789,117.9874,43929,351,1,308
Gansu,China,37.8099,101.0583,43929,139,2,133
Guangdong,China,23.3417,113.4244,43929,1536,8,1411
Guangxi,China,23.8298,108.7881,43929,254,2,252
Guizhou,China,26.8154,106.8748,43929,146,2,144
Hainan,China,19.1959,109.7453,43929,168,6,162
Hebei,China,39.549,116.1306,43929,327,6,312
Heilongjiang,China,47.862,127.7615,43929,569,13,0
Henan,China,33.882,113.614,43929,1276,22,0
Hong Kong,China,22.3,114.2,43929,960,4,264
Hubei,China,30.9756,112.2707,43929,67803,3213,64142
Hunan,China,27.6104,111.7088,43929,1019,4,1014
Inner Mongolia,China,44.0935,113.9448,43929,124,1,74
Jiangsu,China,32.9711,119.455,43929,651,0,633
Jiangxi,China,27.614,115.7221,43929,937,1,935
Jilin,China,43.6661,126.1923,43929,98,1,93
Liaoning,China,41.2956,122.6085,43929,144,2,131
Macau,China,22.1667,113.55,43929,45,0,10
Ningxia,China,37.2692,106.1655,43929,75,0,75
Qinghai,China,35.7452,95.9956,43929,18,0,18
Shaanxi,China,35.1917,108.8701,43929,256,3,246
Shandong,China,36.3427,118.1498,43929,783,7,755
Shanghai,China,31.202,121.4491,43929,543,7,0
Shanxi,China,37.5777,112.2922,43929,163,0,134
Sichuan,China,30.6171,102.7103,43929,560,3,541
Tianjin,China,39.3054,117.323,43929,180,3,152
Tibet,China,31.6927,88.0924,43929,1,0,1
Xinjiang,China,41.1129,85.2401,43929,76,3,73
Yunnan,China,24.974,101.487,43929,184,2,0
Zhejiang,China,29.1832,120.0934,43929,1266,1,1232
,Colombia,4.5709,-74.2973,43929,2054,54,123
,Congo (Brazzaville),-4.0383,21.7587,43929,45,5,2
,Congo (Kinshasa),-4.0383,21.7587,43929,180,18,9
,Costa Rica,9.7489,-83.7534,43929,502,3,29
,Cote d'Ivoire,7.54,-5.5471,43929,384,3,48
,Croatia,45.1,15.2,43929,1343,19,179
,Diamond Princess,0,0,43929,712,11,619
,Cuba,22,-80,43929,457,12,27
,Cyprus,35.1264,33.4299,43929,526,9,52
,Czechia,49.8175,15.473,43929,5312,99,0
Faroe Islands,Denmark,61.8926,-6.9118,43929,184,0,131
Greenland,Denmark,71.7069,-42.6043,43929,11,0,11
,Denmark,56.2639,9.5018,43929,5402,218,1621
,Djibouti,11.8251,42.5903,43929,135,0,25
,Dominican Republic,18.7357,-70.1627,43929,2111,108,50
,Ecuador,-1.8312,-78.1834,43929,4450,242,140
,Egypt,26,30,43929,1560,103,305
,El Salvador,13.7942,-88.8965,43929,93,5,9
,Equatorial Guinea,1.5,10,43929,18,0,3
,Eritrea,15.1794,39.7823,43929,33,0,0
,Estonia,58.5953,25.0136,43929,1185,24,72
,Eswatini,-26.5225,31.4659,43929,12,0,7
,Ethiopia,9.145,40.4897,43929,55,2,4
,Fiji,-17.7134,178.065,43929,15,0,0
,Finland,64,26,43929,2487,40,300
French Guiana,France,3.9339,-53.1258,43929,77,0,34
French Polynesia,France,-17.6797,149.4068,43929,51,0,0
Guadeloupe,France,16.25,-61.5833,43929,141,8,43
Mayotte,France,-12.8275,45.1662,43929,171,2,22
New Caledonia,France,-20.9043,165.618,43929,18,0,1
Reunion,France,-21.1351,55.2471,43929,358,0,40
Saint Barthelemy,France,17.9,-62.8333,43929,6,0,1
St Martin,France,18.0708,-63.0501,43929,32,2,7
Martinique,France,14.6415,-61.0242,43929,154,6,50
,France,46.2276,2.2137,43929,82048,10869,21254
,Gabon,-0.8037,11.6094,43929,34,1,1
,Gambia,13.4432,-15.3101,43929,4,1,2
,Georgia,42.3154,43.3569,43929,211,3,50
,Germany,51,9,43929,113296,2349,46300
,Ghana,7.9465,-1.0232,43929,313,6,34
,Greece,39.0742,21.8243,43929,1884,83,269
,Guatemala,15.7835,-90.2308,43929,87,3,17
,Guinea,9.9456,-9.6966,43929,164,0,5
,Guyana,5,-58.75,43929,37,6,8
,Haiti,18.9712,-72.2852,43929,27,1,0
,Holy See,41.9029,12.4534,43929,8,0,2
,Honduras,15.2,-86.2419,43929,312,22,6
,Hungary,47.1625,19.5033,43929,895,58,94
,Iceland,64.9631,-19.0208,43929,1616,6,633
,India,21,78,43929,5916,178,506
,Indonesia,-0.7893,113.9213,43929,2956,240,222
,Iran,32,53,43929,64586,3993,29812
,Iraq,33,44,43929,1202,69,452
,Ireland,53.1424,-7.6921,43929,6074,235,25
,Israel,31,35,43929,9404,73,801
,Italy,43,12,43929,139422,17669,26491
,Jamaica,18.1096,-77.2975,43929,63,4,10
,Japan,36,138,43929,4257,93,622
,Jordan,31.24,36.51,43929,358,6,150
,Kazakhstan,48.0196,66.9237,43929,727,7,54
,Kenya,-0.0236,37.9062,43929,179,6,9
,South Korea,36,128,43929,10384,200,6776
,Kuwait,29.5,47.75,43929,855,1,111
,Kyrgyzstan,41.2044,74.7661,43929,270,4,33
,Latvia,56.8796,24.6032,43929,577,2,16
,Lebanon,33.8547,35.8623,43929,576,19,62
,Liberia,6.4281,-9.4295,43929,31,4,3
,Liechtenstein,47.14,9.55,43929,78,1,55
,Lithuania,55.1694,23.8813,43929,912,15,8
,Luxembourg,49.8153,6.1296,43929,3034,46,500
,Madagascar,-18.7669,46.8691,43929,93,0,11
,Malaysia,2.5,112.5,43929,4119,65,1487
,Maldives,3.2028,73.2207,43929,19,0,13
,Malta,35.9375,14.3754,43929,299,1,16
,Mauritania,21.0079,10.9408,43929,6,1,2
,Mauritius,-20.2,57.5,43929,273,7,19
,Mexico,23.6345,-102.5528,43929,2785,141,633
,Moldova,47.4116,28.3699,43929,1174,27,40
,Monaco,43.7333,7.4167,43929,81,1,4
,Mongolia,46.8625,103.8467,43929,16,0,4
,Montenegro,42.5,19.3,43929,248,2,4
,Morocco,31.7917,-7.0926,43929,1275,93,97
,Namibia,-22.9576,18.4904,43929,16,0,3
,Nepal,28.1667,84.25,43929,9,0,1
Aruba,Netherlands,12.5186,-70.0358,43929,77,0,14
Curacao,Netherlands,12.1696,-68.99,43929,14,1,7
Sint Maarten,Netherlands,18.0425,-63.0548,43929,40,6,1
,Netherlands,52.1326,5.2913,43929,20549,2248,250
,New Zealand,-40.9006,174.886,43929,1210,1,282
,Nicaragua,12.8654,-85.2072,43929,6,1,0
,Niger,17.6078,8.0817,43929,342,11,28
,Nigeria,9.082,8.6753,43929,276,6,44
,North Macedonia,41.6086,21.7453,43929,617,29,35
,Norway,60.472,8.4689,43929,6086,101,32
,Oman,21,57,43929,419,2,72
,Pakistan,30.3753,69.3451,43929,4263,61,467
,Panama,8.538,-80.7821,43929,2249,59,16
,Papua New Guinea,-6.315,143.9555,43929,2,0,0
,Paraguay,-23.4425,-58.4438,43929,119,5,15
,Peru,-9.19,-75.0152,43929,4342,121,1333
,Philippines,13,122,43929,3870,182,96
,Poland,51.9194,19.1451,43929,5205,159,222
,Portugal,39.3999,-8.2245,43929,13141,380,196
,Qatar,25.3548,51.1839,43929,2210,6,178
,Romania,45.9432,24.9668,43929,4761,220,528
,Russia,60,90,43929,8672,63,580
,Rwanda,-1.9403,29.8739,43929,110,0,7
,Saint Lucia,13.9094,-60.9789,43929,14,0,1
,Saint Vincent and the Grenadines,12.9843,-61.2872,43929,8,0,1
,San Marino,43.9424,12.4578,43929,279,34,40
,Saudi Arabia,24,45,43929,2932,41,631
,Senegal,14.4974,-14.4524,43929,244,2,113
,Serbia,44.0165,21.0059,43929,2666,65,0
,Seychelles,-4.6796,55.492,43929,11,0,0
,Singapore,1.2833,103.8333,43929,1623,6,406
,Slovakia,48.669,19.699,43929,682,2,16
,Slovenia,46.1512,14.9955,43929,1091,40,120
,Somalia,5.1521,46.1996,43929,12,1,1
,South Africa,-30.5595,22.9375,43929,1845,18,95
,Spain,40,-4,43929,148220,14792,48021
,Sri Lanka,7,81,43929,189,7,44
,Sudan,12.8628,30.2176,43929,14,2,2
,Suriname,3.9193,-56.0278,43929,10,1,3
,Sweden,63,16,43929,8419,687,205
,Switzerland,46.8182,8.2275,43929,23280,895,9800
,Taiwan*,23.7,121,43929,379,5,61
,Tanzania,-6.369,34.8888,43929,25,1,5
,Thailand,15,101,43929,2369,30,888
,Togo,8.6195,0.8248,43929,70,3,23
,Trinidad and Tobago,10.6918,-61.2225,43929,107,8,1
,Tunisia,34,9,43929,628,24,25
,Turkey,38.9637,35.2433,43929,38226,812,1846
,Uganda,1,32,43929,53,0,0
,Ukraine,48.3794,31.1656,43929,1668,52,35
,United Arab Emirates,24,54,43929,2659,12,239
Bermuda,United Kingdom,32.3078,-64.7505,43929,39,3,23
Cayman Islands,United Kingdom,19.3133,-81.2546,43929,45,1,6
Channel Islands,United Kingdom,49.3723,-2.3644,43929,351,8,38
Gibraltar,United Kingdom,36.1408,-5.3536,43929,120,0,60
Isle of Man,United Kingdom,54.2361,-4.5481,43929,158,1,82
Montserrat,United Kingdom,16.7425,-62.1874,43929,9,0,0
,United Kingdom,55.3781,-3.436,43929,60733,7097,135
,Uruguay,-32.5228,-55.7658,43929,424,7,150
,US,37.0902,-95.7129,43929,428654,14704,23559
,Uzbekistan,41.3775,64.5853,43929,545,3,30
,Venezuela,6.4238,-66.5897,43929,167,9,65
,Vietnam,16,108,43929,251,0,126
,Zambia,-15.4167,28.2833,43929,39,1,7
,Zimbabwe,-20,30,43929,11,3,0
Diamond Princess,Canada,0,0,43929,0,1,0
,Dominica,15.415,-61.371,43929,15,0,1
,Grenada,12.1165,-61.679,43929,12,0,0
,Mozambique,-18.665695,35.529562,43929,17,0,0
,Syria,34.802075,38.996815,43929,19,2,0
,Timor-Leste,-8.874217,125.727539,43929,1,0,0
,Belize,13.1939,-59.5432,43929,8,1,0
,Laos,19.85627,102.495496,43929,15,0,0
,Libya,26.3351,17.228331,43929,21,1,8
,West Bank and Gaza,31.9522,35.2332,43929,263,1,44
,Guinea-Bissau,11.8037,-15.1804,43929,33,0,0
,Mali,17.570692,-3.996166,43929,59,7,16
,Saint Kitts and Nevis,17.357822,-62.782998,43929,11,0,0
Northwest Territories,Canada,64.8255,-124.8457,43929,5,0,0
Yukon,Canada,64.2823,-135,43929,7,0,0
,Kosovo,42.602636,20.902977,43929,184,5,30
,Burma,21.9162,95.956,43929,22,3,0
Anguilla,United Kingdom,18.2206,-63.0686,43929,3,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,43929,3,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,43929,8,1,0
,MS Zaandam,0,0,43929,9,2,0
,Botswana,-22.3285,24.6849,43929,6,1,0
,Burundi,-3.3731,29.9189,43929,3,0,0
,Sierra Leone,8.460555,-11.779889,43929,7,0,0
,Malawi,-13.254308,34.301525,43929,8,1,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,43929,5,0,1
Saint Pierre and Miquelon,France,46.8852,-56.3159,43929,1,0,0
,South Sudan,6.877,31.307,43929,2,0,0
,Western Sahara,24.2155,-12.8858,43929,4,0,0
,Sao Tome and Principe,0.18636,6.613081,43929,4,0,0
,Yemen,15.552727,48.516388,43929,0,0,0
,Afghanistan,33,65,43930,484,15,32
,Albania,41.1533,20.1683,43930,409,23,165
,Algeria,28.0339,1.6596,43930,1666,235,347
,Andorra,42.5063,1.5218,43930,583,25,58
,Angola,-11.2027,17.8739,43930,19,2,2
,Antigua and Barbuda,17.0608,-61.7964,43930,19,2,0
,Argentina,-38.4161,-63.6167,43930,1795,72,365
,Armenia,40.0691,45.0382,43930,921,10,138
Australian Capital Territory,Australia,-35.4735,149.0124,43930,100,2,47
New South Wales,Australia,-33.8688,151.2093,43930,2773,21,4
Northern Territory,Australia,-12.4634,130.8456,43930,28,0,2
Queensland,Australia,-28.0167,153.4,43930,953,4,345
South Australia,Australia,-34.9285,138.6007,43930,420,3,120
Tasmania,Australia,-41.4545,145.9707,43930,111,3,48
Victoria,Australia,-37.8136,144.9631,43930,1228,12,736
Western Australia,Australia,-31.9505,115.8605,43930,495,6,170
,Austria,47.5162,14.5501,43930,13244,295,5240
,Azerbaijan,40.1431,47.5769,43930,926,9,101
,Bahamas,25.0343,-77.3963,43930,41,8,5
,Bahrain,26.0275,50.55,43930,887,5,519
,Bangladesh,23.685,90.3563,43930,330,21,33
,Barbados,13.1939,-59.5432,43930,66,3,11
,Belarus,53.7098,27.9534,43930,1486,16,139
,Belgium,50.8333,4,43930,24983,2523,5164
,Benin,9.3077,2.3158,43930,26,1,5
,Bhutan,27.5142,90.4336,43930,5,0,2
,Bolivia,-16.2902,-63.5887,43930,264,18,2
,Bosnia and Herzegovina,43.9159,17.6791,43930,858,35,101
,Brazil,-14.235,-51.9253,43930,18092,950,173
,Brunei,4.5353,114.7277,43930,135,1,92
,Bulgaria,42.7339,25.4858,43930,618,24,48
,Burkina Faso,12.2383,-1.5616,43930,443,24,146
,Cabo Verde,16.5388,-23.0418,43930,7,1,1
,Cambodia,11.55,104.9167,43930,119,0,62
,Cameroon,3.848,11.5021,43930,730,10,0
Alberta,Canada,53.9333,-116.5765,43930,1423,29,0
British Columbia,Canada,49.2827,-123.1207,43930,1336,48,0
Grand Princess,Canada,37.6489,-122.6655,43930,13,0,0
Manitoba,Canada,53.7609,-98.8139,43930,221,3,0
New Brunswick,Canada,46.5653,-66.4619,43930,108,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,43930,232,2,0
Nova Scotia,Canada,44.682,-63.7443,43930,342,1,0
Ontario,Canada,51.2538,-85.3232,43930,5759,200,0
Prince Edward Island,Canada,46.5107,-63.4168,43930,25,0,0
Quebec,Canada,52.9399,-73.5491,43930,10912,216,0
Saskatchewan,Canada,52.9399,-106.4509,43930,271,3,0
,Central African Republic,6.6111,20.9394,43930,8,0,0
,Chad,15.4542,18.7322,43930,11,0,2
,Chile,-35.6751,-71.543,43930,5972,57,1274
Anhui,China,31.8257,117.2264,43930,991,6,984
Beijing,China,40.1824,116.4142,43930,588,8,464
Chongqing,China,30.0572,107.874,43930,579,6,570
Fujian,China,26.0789,117.9874,43930,351,1,308
Gansu,China,37.8099,101.0583,43930,139,2,135
Guangdong,China,23.3417,113.4244,43930,1539,8,1423
Guangxi,China,23.8298,108.7881,43930,254,2,252
Guizhou,China,26.8154,106.8748,43930,146,2,144
Hainan,China,19.1959,109.7453,43930,168,6,162
Hebei,China,39.549,116.1306,43930,327,6,313
Heilongjiang,China,47.862,127.7615,43930,609,13,0
Henan,China,33.882,113.614,43930,1276,22,0
Hong Kong,China,22.3,114.2,43930,973,4,293
Hubei,China,30.9756,112.2707,43930,67803,3215,64187
Hunan,China,27.6104,111.7088,43930,1019,4,1014
Inner Mongolia,China,44.0935,113.9448,43930,126,1,79
Jiangsu,China,32.9711,119.455,43930,651,0,633
Jiangxi,China,27.614,115.7221,43930,937,1,935
Jilin,China,43.6661,126.1923,43930,98,1,93
Liaoning,China,41.2956,122.6085,43930,144,2,132
Macau,China,22.1667,113.55,43930,45,0,10
Ningxia,China,37.2692,106.1655,43930,75,0,75
Qinghai,China,35.7452,95.9956,43930,18,0,18
Shaanxi,China,35.1917,108.8701,43930,256,3,246
Shandong,China,36.3427,118.1498,43930,783,7,756
Shanghai,China,31.202,121.4491,43930,552,7,0
Shanxi,China,37.5777,112.2922,43930,166,0,134
Sichuan,China,30.6171,102.7103,43930,560,3,541
Tianjin,China,39.3054,117.323,43930,182,3,152
Tibet,China,31.6927,88.0924,43930,1,0,1
Xinjiang,China,41.1129,85.2401,43930,76,3,73
Yunnan,China,24.974,101.487,43930,184,2,0
Zhejiang,China,29.1832,120.0934,43930,1267,1,1235
,Colombia,4.5709,-74.2973,43930,2223,69,174
,Congo (Brazzaville),-4.0383,21.7587,43930,60,5,5
,Congo (Kinshasa),-4.0383,21.7587,43930,180,18,9
,Costa Rica,9.7489,-83.7534,43930,539,3,30
,Cote d'Ivoire,7.54,-5.5471,43930,444,3,52
,Croatia,45.1,15.2,43930,1407,20,219
,Diamond Princess,0,0,43930,712,11,619
,Cuba,22,-80,43930,515,15,28
,Cyprus,35.1264,33.4299,43930,564,10,53
,Czechia,49.8175,15.473,43930,5569,112,0
Faroe Islands,Denmark,61.8926,-6.9118,43930,184,0,136
Greenland,Denmark,71.7069,-42.6043,43930,11,0,11
,Denmark,56.2639,9.5018,43930,5635,237,1736
,Djibouti,11.8251,42.5903,43930,135,0,25
,Dominican Republic,18.7357,-70.1627,43930,2349,118,80
,Ecuador,-1.8312,-78.1834,43930,4965,272,339
,Egypt,26,30,43930,1699,118,348
,El Salvador,13.7942,-88.8965,43930,103,6,14
,Equatorial Guinea,1.5,10,43930,18,0,3
,Eritrea,15.1794,39.7823,43930,33,0,0
,Estonia,58.5953,25.0136,43930,1207,24,83
,Eswatini,-26.5225,31.4659,43930,12,0,7
,Ethiopia,9.145,40.4897,43930,56,2,4
,Fiji,-17.7134,178.065,43930,15,0,0
,Finland,64,26,43930,2605,42,300
French Guiana,France,3.9339,-53.1258,43930,83,0,43
French Polynesia,France,-17.6797,149.4068,43930,51,0,0
